,Timestamp,Impressions
0,2021-11-04 14:49:39,1584
1,2021-11-04 14:51:27,15793
2,2021-11-04 14:53:37,16050
3,2021-11-04 14:53:42,16340
4,2021-11-04 14:54:31,16340
5,2021-11-04 14:54:45,16545
6,2021-11-04 14:54:51,16572
7,2021-11-04 14:55:03,16579
8,2021-11-04 14:55:04,16882
9,2021-11-04 14:55:15,16886
10,2021-11-04 14:56:43,17107
11,2021-11-04 14:58:26,17282
12,2021-11-04 15:00:01,18300
13,2021-11-04 15:00:40,18300
14,2021-11-04 15:01:27,18682
15,2021-11-04 15:01:38,18935
16,2021-11-04 15:02:36,19021
17,2021-11-04 15:04:25,19215
18,2021-11-04 15:04:50,20962
19,2021-11-04 15:06:06,21058
20,2021-11-04 15:07:06,21076
21,2021-11-04 15:12:30,21408
22,2021-11-04 15:18:04,21503
23,2021-11-04 15:21:17,21688
24,2021-11-04 15:21:28,21725
25,2021-11-04 15:21:47,21789
26,2021-11-04 15:22:40,21937
27,2021-11-04 15:26:09,22000
28,2021-11-04 15:29:30,22097
29,2021-11-04 15:31:08,22112
30,2021-11-04 15:32:19,22195
31,2021-11-04 15:32:29,22433
32,2021-11-04 15:37:05,22433
33,2021-11-04 15:38:43,22863
34,2021-11-04 15:40:17,22929
35,2021-11-04 15:40:49,23332
36,2021-11-04 15:42:09,23763
37,2021-11-04 15:43:14,23886
38,2021-11-04 15:43:18,24050
39,2021-11-04 15:47:30,24116
40,2021-11-04 15:51:43,24162
41,2021-11-04 15:53:33,24521
42,2021-11-04 15:55:39,24550
43,2021-11-04 16:01:41,25330
44,2021-11-04 16:02:25,25887
45,2021-11-04 16:08:22,25989
46,2021-11-04 16:16:47,26097
47,2021-11-04 16:28:23,26118
48,2021-11-04 16:32:43,26219
49,2021-11-04 16:34:24,26328
50,2021-11-04 16:35:37,26919
51,2021-11-04 16:41:08,27077
52,2021-11-04 16:44:59,27088
53,2021-11-04 16:52:45,27429
54,2021-11-04 16:54:26,27649
55,2021-11-04 16:56:00,27684
56,2021-11-04 17:08:19,27728
57,2021-11-04 17:11:15,27852
58,2021-11-04 17:11:41,27900
59,2021-11-04 17:13:11,28024
60,2021-11-04 17:15:22,28243
61,2021-11-04 17:17:28,28294
62,2021-11-04 17:18:21,28383
63,2021-11-04 17:18:33,28717
64,2021-11-04 17:20:11,29007
65,2021-11-04 17:23:49,29039
66,2021-11-04 17:30:51,29242
67,2021-11-04 17:33:03,29281
68,2021-11-04 17:38:44,29293
69,2021-11-04 17:47:09,29324
70,2021-11-04 17:48:59,29396
71,2021-11-04 17:49:10,29418
72,2021-11-04 18:03:48,29421
73,2021-11-04 18:07:06,29520
74,2021-11-04 18:08:24,29555
75,2021-11-04 18:22:17,29563
76,2021-11-04 18:23:25,29570
77,2021-11-04 18:24:21,29607
78,2021-11-04 18:26:24,29617
79,2021-11-04 18:26:30,29622
80,2021-11-04 18:32:21,30048
81,2021-11-04 18:39:43,30088
82,2021-11-04 18:39:53,30088
83,2021-11-04 18:40:34,30574
84,2021-11-04 18:42:18,31029
85,2021-11-04 18:47:29,31037
86,2021-11-04 18:48:18,31108
87,2021-11-04 18:48:19,31131
88,2021-11-04 18:50:33,31169
89,2021-11-04 18:53:42,31453
90,2021-11-04 18:55:09,31465
91,2021-11-04 19:01:58,31572
92,2021-11-04 19:02:17,31646
93,2021-11-04 19:10:33,33303
94,2021-11-04 19:11:06,33360
95,2021-11-04 19:16:03,33363
96,2021-11-04 19:20:16,33406
97,2021-11-04 19:21:18,33501
98,2021-11-04 19:27:38,33506
99,2021-11-04 19:35:37,34352
100,2021-11-04 19:52:26,34352
101,2021-11-04 19:54:17,34601
102,2021-11-04 19:57:52,34660
103,2021-11-04 20:01:12,34891
104,2021-11-04 20:07:10,34894
105,2021-11-04 20:16:13,35023
106,2021-11-04 20:24:06,35066
107,2021-11-04 20:26:23,35287
108,2021-11-04 20:39:44,35447
109,2021-11-04 20:46:57,35472
110,2021-11-04 20:48:15,35491
111,2021-11-04 20:51:29,35539
112,2021-11-04 20:51:50,35542
113,2021-11-04 20:52:11,35548
114,2021-11-04 20:57:07,35556
115,2021-11-04 20:57:38,35589
116,2021-11-04 20:57:44,36312
117,2021-11-04 20:57:48,36449
118,2021-11-04 20:59:33,36828
119,2021-11-04 21:17:14,37054
120,2021-11-04 21:21:08,37062
121,2021-11-04 21:22:42,37449
122,2021-11-04 21:33:49,37478
123,2021-11-04 21:35:54,37854
124,2021-11-04 21:37:48,37870
125,2021-11-04 21:47:35,37873
126,2021-11-04 21:56:53,38344
127,2021-11-04 21:59:54,38407
128,2021-11-04 22:12:20,38538
129,2021-11-04 22:21:22,38606
130,2021-11-04 22:28:50,38983
131,2021-11-04 22:29:05,39151
132,2021-11-04 22:44:11,39257
133,2021-11-04 22:47:01,39345
134,2021-11-04 22:52:46,39353
135,2021-11-04 22:54:21,39422
136,2021-11-04 22:55:08,39424
137,2021-11-04 22:55:36,39431
138,2021-11-04 23:05:13,39553
139,2021-11-04 23:09:58,39947
140,2021-11-04 23:10:48,40492
141,2021-11-04 23:24:02,40556
142,2021-11-04 23:41:37,40643
143,2021-11-04 23:45:52,40704
144,2021-11-04 23:47:12,40742
145,2021-11-04 23:53:01,40779
146,2021-11-05 00:11:32,40787
147,2021-11-05 00:12:39,40792
148,2021-11-05 00:29:04,40807
149,2021-11-05 00:48:24,40934
150,2021-11-05 00:59:20,40970
151,2021-11-05 01:15:17,41000
152,2021-11-05 01:18:54,41000
153,2021-11-05 01:22:59,41543
154,2021-11-05 01:23:45,41767
155,2021-11-05 01:24:33,41802
156,2021-11-05 01:30:08,42127
157,2021-11-05 01:34:56,42625
158,2021-11-05 01:39:14,42717
159,2021-11-05 01:39:42,42919
160,2021-11-05 02:00:06,42932
161,2021-11-05 02:22:46,43082
162,2021-11-05 03:08:53,43228
163,2021-11-05 03:22:41,43228
164,2021-11-05 03:28:50,43370
165,2021-11-05 03:50:38,43393
166,2021-11-05 03:54:33,43604
167,2021-11-05 03:58:22,43660
168,2021-11-05 04:33:06,43794
169,2021-11-05 04:40:40,43822
170,2021-11-05 05:11:11,43854
171,2021-11-05 05:20:18,43863
172,2021-11-05 05:28:57,44557
173,2021-11-05 05:31:39,44559
174,2021-11-05 05:32:32,44564
175,2021-11-05 05:38:49,44565
176,2021-11-05 05:58:41,44565
177,2021-11-05 06:15:52,44717
178,2021-11-05 06:25:19,44772
179,2021-11-05 06:35:45,45005
180,2021-11-05 06:43:42,45035
181,2021-11-05 06:45:04,45035
182,2021-11-05 06:48:56,45050
183,2021-11-05 06:49:47,45287
184,2021-11-05 06:59:11,45294
185,2021-11-05 07:00:49,45317
186,2021-11-05 07:05:28,45326
187,2021-11-05 07:07:13,45358
188,2021-11-05 07:13:06,45381
189,2021-11-05 07:13:42,45406
190,2021-11-05 07:14:32,45448
191,2021-11-05 07:17:40,45453
192,2021-11-05 07:17:57,45555
193,2021-11-05 07:21:20,45680
194,2021-11-05 07:29:22,45692
195,2021-11-05 07:30:48,45692
196,2021-11-05 07:35:26,48143
197,2021-11-05 07:39:16,48400
198,2021-11-05 07:45:35,48587
199,2021-11-05 07:47:15,48603
200,2021-11-05 07:49:14,49499
201,2021-11-05 07:54:12,49556
202,2021-11-05 08:11:57,49581
203,2021-11-05 08:22:06,49598
204,2021-11-05 08:26:52,49653
205,2021-11-05 08:27:55,49687
206,2021-11-05 08:34:08,49718
207,2021-11-05 08:45:20,49759
208,2021-11-05 08:45:50,49882
209,2021-11-05 08:53:21,49978
210,2021-11-05 08:54:02,50025
211,2021-11-05 09:03:17,50039
212,2021-11-05 09:06:12,50160
213,2021-11-05 09:08:06,50164
214,2021-11-05 09:39:01,50172
215,2021-11-05 09:50:32,50267
216,2021-11-05 09:52:33,50355
217,2021-11-05 10:04:05,50441
218,2021-11-05 10:35:53,50465
219,2021-11-05 10:39:22,50585
220,2021-11-05 10:50:01,50936
221,2021-11-05 10:58:34,50985
222,2021-11-05 11:08:24,51040
223,2021-11-05 11:11:34,51064
224,2021-11-05 11:15:09,51499
225,2021-11-05 11:30:34,51530
226,2021-11-05 11:33:07,52407
227,2021-11-05 11:41:59,52407
228,2021-11-05 11:56:17,52465
229,2021-11-05 11:56:25,54919
230,2021-11-05 11:56:38,54938
231,2021-11-05 12:17:21,54969
232,2021-11-05 12:33:04,55042
233,2021-11-05 12:43:22,55761
234,2021-11-05 12:59:44,55777
235,2021-11-05 13:00:27,56118
236,2021-11-05 13:11:38,56124
237,2021-11-05 13:15:18,56296
238,2021-11-05 13:24:19,57026
239,2021-11-05 13:47:24,57117
240,2021-11-05 14:07:58,61846
241,2021-11-05 14:14:39,62437
242,2021-11-05 14:38:20,62806
243,2021-11-05 14:40:20,63964
244,2021-11-05 14:51:48,64023
245,2021-11-05 15:02:21,64164
246,2021-11-05 15:55:09,64329
247,2021-11-05 16:12:44,64924
248,2021-11-05 17:00:19,64981
249,2021-11-05 17:43:05,65072
250,2021-11-05 17:58:57,65127
251,2021-11-05 18:11:00,65127
252,2021-11-05 18:11:51,65740
253,2021-11-05 18:17:40,65770
254,2021-11-05 19:50:24,66907
255,2021-11-05 20:30:22,66920
256,2021-11-05 20:42:39,66976
257,2021-11-06 02:08:24,68360
258,2021-11-06 12:02:26,68375
259,2021-11-06 16:00:46,76198
260,2021-11-06 16:19:12,76210
261,2021-11-06 20:16:45,76215
262,2021-11-07 06:00:17,76238
263,2021-11-07 07:04:08,76250
264,2021-11-07 11:10:46,76254
265,2021-11-08 06:15:53,76267
266,2021-11-09 11:45:15,76274
267,2021-11-10 08:42:17,76373
268,2021-11-10 11:54:46,76399
269,2021-11-12 16:48:55,76444
270,2021-11-16 12:44:12,76511
271,2021-12-03 07:08:09,76605
272,2021-12-11 12:07:31,76608
273,2021-12-12 03:07:25,76612
274,2021-12-25 07:18:20,76615
